order_id,created_at,customer_id,restaurant_id,ab_group,status,total_amount_usd,customer_city,customer_segment,restaurant_name,restaurant_category,restaurant_city,delivery_id,dasher_id,dasher_assigned_at,pickup_at,delivered_at,delivery_duration_minutes,stage_1_order_placed_at,stage_2_restaurant_confirmed_at,stage_3_dasher_assigned_at,stage_4_dasher_arrived_restaurant_at,stage_5_order_picked_up_at,stage_6_dasher_near_customer_at,stage_7_delivered_at,has_duplicate_flag,has_timestamp_issue_flag,has_missing_dasher_flag,has_outlier_flag
ORD_003538,2025-01-27T03:09:09,CUST_00024,REST_0064,B,delivered,68.87,Brasília,returning,Sabor & Arte 38,Dessert,Porto Alegre,DEL_003537,DASH_0338,2025-01-27T03:14:47,2025-01-27T03:23:29,2025-01-27T03:37:11,29.1,2025-01-27T03:09:09,2025-01-27T03:11:25,2025-01-27T03:14:47,2025-01-27T03:20:26,2025-01-27T03:23:29,2025-01-27T03:33:53,2025-01-27T03:37:11,False,False,False,False
ORD_003539,2025-01-27T03:25:56,CUST_01237,REST_0086,A,delivered,81.76,São Paulo,new,Sabor & Arte 5,Burger,São Paulo,DEL_003538,DASH_0439,2025-01-27T03:30:55,2025-01-27T03:38:49,2025-01-27T03:51:31,26.2,2025-01-27T03:25:56,2025-01-27T03:27:52,2025-01-27T03:30:55,2025-01-27T03:36:00,2025-01-27T03:38:49,2025-01-27T03:48:08,2025-01-27T03:51:31,False,False,False,False
ORD_003540,2025-01-27T03:37:11,CUST_00446,REST_0023,A,delivered,35.78,Curitiba,returning,Sabor & Arte 48,Chinese,Belo Horizonte,DEL_003539,DASH_0233,2025-01-27T03:43:53,2025-01-27T03:53:53,2025-01-27T04:09:58,33.6,2025-01-27T03:37:11,2025-01-27T03:40:07,2025-01-27T03:43:53,2025-01-27T03:50:09,2025-01-27T03:53:53,2025-01-27T04:06:03,2025-01-27T04:09:58,False,False,False,False
ORD_003541,2025-01-27T03:37:47,CUST_01469,REST_0104,B,delivered,44.46,Porto Alegre,returning,Casa Portuguesa 48,Seafood,Rio de Janeiro,DEL_003540,DASH_0040,2025-01-27T03:45:47,2025-01-27T03:58:11,2025-01-27T04:16:58,40.6,2025-01-27T03:37:47,2025-01-27T03:40:59,2025-01-27T03:45:47,2025-01-27T03:53:19,2025-01-27T03:58:11,2025-01-27T04:12:02,2025-01-27T04:16:58,False,False,False,False
ORD_003542,2025-01-27T04:08:58,CUST_00755,REST_0150,B,delivered,34.42,Curitiba,returning,Tokyo Garden 2,Japanese,Curitiba,DEL_003541,DASH_0192,2025-01-27T04:16:44,2025-01-27T04:28:44,2025-01-27T04:46:44,38.9,2025-01-27T04:08:58,2025-01-27T04:11:53,2025-01-27T04:16:44,2025-01-27T04:24:07,2025-01-27T04:28:44,2025-01-27T04:41:57,2025-01-27T04:46:44,False,False,False,False
ORD_003543,2025-01-27T04:17:32,CUST_00405,REST_0090,B,delivered,60.68,Belo Horizonte,new,Street Eats 25,Burger,São Paulo,DEL_003542,DASH_0149,2025-01-27T04:23:17,2025-01-27T04:31:23,2025-01-27T04:44:18,27.7,2025-01-27T04:17:32,2025-01-27T04:19:42,2025-01-27T04:23:17,2025-01-27T04:27:58,2025-01-27T04:31:23,2025-01-27T04:41:17,2025-01-27T04:44:18,False,False,False,False
ORD_003544,2025-01-27T04:42:46,CUST_01014,REST_0140,A,delivered,63.41,Rio de Janeiro,returning,Gourmet Express 5,Brazilian,Brasília,DEL_003543,DASH_0102,2025-01-27T04:51:44,2025-01-27T05:04:50,2025-01-27T05:26:05,44.3,2025-01-27T04:42:46,2025-01-27T04:46:00,2025-01-27T04:51:44,2025-01-27T04:59:42,2025-01-27T05:04:50,2025-01-27T05:20:47,2025-01-27T05:26:05,False,False,False,False
ORD_003545,2025-01-27T04:51:27,CUST_00887,REST_0060,A,delivered,27.01,São Paulo,new,Bella Napoli 6,Healthy,Rio de Janeiro,DEL_003544,DASH_0023,2025-01-27T05:00:01,2025-01-27T05:12:59,2025-01-27T05:33:15,43.4,2025-01-27T04:51:27,2025-01-27T04:54:39,2025-01-27T05:00:01,2025-01-27T05:07:36,2025-01-27T05:12:59,2025-01-27T05:28:24,2025-01-27T05:33:15,False,False,False,False
ORD_003546,2025-01-27T05:00:12,CUST_00684,REST_0148,A,delivered,35.2,Brasília,returning,Mar e Terra 26,Seafood,Porto Alegre,DEL_003545,DASH_0354,2025-01-27T05:10:55,2025-01-27T05:28:24,2025-01-27T05:54:27,55.9,2025-01-27T05:00:12,2025-01-27T05:04:32,2025-01-27T05:10:55,2025-01-27T05:21:45,2025-01-27T05:28:24,2025-01-27T05:47:50,2025-01-27T05:54:27,False,False,False,False
ORD_003547,2025-01-27T05:09:29,CUST_01757,REST_0081,A,delivered,55.14,Belo Horizonte,vip,Nikkei House 33,Pizza,Curitiba,DEL_003546,DASH_0494,2025-01-27T05:20:06,2025-01-27T05:35:41,2025-01-27T06:00:28,52.4,2025-01-27T05:09:29,2025-01-27T05:13:19,2025-01-27T05:20:06,2025-01-27T05:29:46,2025-01-27T05:35:41,2025-01-27T05:53:35,2025-01-27T06:00:28,False,False,False,False
ORD_003548,2025-01-27T05:12:01,CUST_01298,REST_0022,B,delivered,34.8,Porto Alegre,new,Spice Route 18,Burger,Porto Alegre,DEL_003547,DASH_0099,2025-01-27T05:17:57,2025-01-27T05:26:35,2025-01-27T05:40:40,29.3,2025-01-27T05:12:01,2025-01-27T05:14:12,2025-01-27T05:17:57,2025-01-27T05:23:12,2025-01-27T05:26:35,2025-01-27T05:37:09,2025-01-27T05:40:40,False,False,False,False
ORD_003549,2025-01-27T05:16:22,CUST_00975,REST_0055,A,delivered,24.1,São Paulo,new,Cantina do Chef 35,Seafood,Rio de Janeiro,DEL_003548,DASH_0004,2025-01-27T05:22:52,2025-01-27T05:33:34,2025-01-27T05:49:15,34.2,2025-01-27T05:16:22,2025-01-27T05:18:58,2025-01-27T05:22:52,2025-01-27T05:29:05,2025-01-27T05:33:34,2025-01-27T05:45:18,2025-01-27T05:49:15,False,False,False,False
ORD_003550,2025-01-27T05:25:46,CUST_00453,REST_0074,B,delivered,71.17,Belo Horizonte,vip,Gourmet Express 12,Brazilian,Porto Alegre,DEL_003549,DASH_0148,2025-01-27T05:31:53,2025-01-27T05:41:22,2025-01-27T05:55:59,31.2,2025-01-27T05:25:46,2025-01-27T05:28:29,2025-01-27T05:31:53,2025-01-27T05:37:46,2025-01-27T05:41:22,2025-01-27T05:52:20,2025-01-27T05:55:59,False,False,False,False
ORD_003551,2025-01-27T05:31:08,CUST_01138,REST_0011,B,delivered,10.34,Belo Horizonte,returning,Cantina do Chef 19,Chinese,Porto Alegre,DEL_003550,DASH_0342,2025-01-27T05:37:14,2025-01-27T05:46:18,2025-01-27T06:01:03,30.8,2025-01-27T05:31:08,2025-01-27T05:33:42,2025-01-27T05:37:14,2025-01-27T05:43:03,2025-01-27T05:46:18,2025-01-27T05:57:01,2025-01-27T06:01:03,False,False,False,False
ORD_003552,2025-01-27T05:40:28,CUST_00051,REST_0135,B,delivered,80.96,Porto Alegre,returning,Doce Vida 29,Mexican,Belo Horizonte,DEL_003551,DASH_0060,2025-01-27T05:47:17,2025-01-27T05:57:16,2025-01-27T06:12:20,33.2,2025-01-27T05:40:28,2025-01-27T05:43:11,2025-01-27T05:47:17,2025-01-27T05:53:18,2025-01-27T05:57:16,2025-01-27T06:08:34,2025-01-27T06:12:20,False,False,False,False
ORD_003553,2025-01-27T05:46:48,CUST_01770,REST_0036,A,delivered,11.39,Rio de Janeiro,vip,Casa Portuguesa 10,Dessert,Rio de Janeiro,DEL_003552,DASH_0442,2025-01-27T05:54:07,2025-01-27T06:06:19,2025-01-27T06:24:17,38.5,2025-01-27T05:46:48,2025-01-27T05:50:11,2025-01-27T05:54:07,2025-01-27T06:01:27,2025-01-27T06:06:19,2025-01-27T06:19:27,2025-01-27T06:24:17,False,False,False,False
ORD_003554,2025-01-27T05:55:23,CUST_00004,REST_0102,B,delivered,55.11,Belo Horizonte,new,Cantina do Chef 35,Healthy,Belo Horizonte,DEL_003553,DASH_0486,2025-01-27T06:02:03,2025-01-27T06:12:16,2025-01-27T06:28:50,34.2,2025-01-27T05:55:23,2025-01-27T05:57:48,2025-01-27T06:02:03,2025-01-27T06:08:02,2025-01-27T06:12:16,2025-01-27T06:24:12,2025-01-27T06:28:50,False,False,False,False
ORD_003555,2025-01-27T06:05:00,CUST_01398,REST_0138,A,delivered,72.89,Curitiba,new,Verde & Co 24,Seafood,São Paulo,DEL_003554,DASH_0231,2025-01-27T06:11:28,2025-01-27T06:21:27,2025-01-27T06:37:27,33.4,2025-01-27T06:05:00,2025-01-27T06:07:35,2025-01-27T06:11:28,2025-01-27T06:17:26,2025-01-27T06:21:27,2025-01-27T06:33:24,2025-01-27T06:37:27,False,False,False,False
ORD_003556,2025-01-27T06:09:10,CUST_00692,REST_0066,B,delivered,79.0,Porto Alegre,vip,Mar e Terra 28,Italian,São Paulo,DEL_003555,DASH_0403,2025-01-27T06:16:43,2025-01-27T06:27:28,2025-01-27T06:44:31,36.4,2025-01-27T06:09:10,2025-01-27T06:11:46,2025-01-27T06:16:43,2025-01-27T06:23:01,2025-01-27T06:27:28,2025-01-27T06:40:11,2025-01-27T06:44:31,False,False,False,False
ORD_003557,2025-01-27T06:18:18,CUST_01439,REST_0092,A,delivered,10.92,Rio de Janeiro,returning,Cantina do Chef 35,Burger,São Paulo,DEL_003556,DASH_0057,2025-01-27T06:23:30,2025-01-27T06:31:45,2025-01-27T06:44:33,27.3,2025-01-27T06:18:18,2025-01-27T06:20:24,2025-01-27T06:23:30,2025-01-27T06:28:36,2025-01-27T06:31:45,2025-01-27T06:41:28,2025-01-27T06:44:33,False,False,False,False
ORD_003558,2025-01-27T06:23:59,CUST_00724,REST_0078,B,delivered,43.8,São Paulo,returning,Verde & Co 33,Healthy,São Paulo,DEL_003557,DASH_0296,2025-01-27T06:30:26,2025-01-27T06:36:42,2025-01-27T06:56:07,32.8,2025-01-27T06:23:59,2025-01-27T06:26:19,2025-01-27T06:30:26,2025-01-27T06:40:04,2025-01-27T06:36:42,2025-01-27T06:52:08,2025-01-27T06:56:07,False,True,False,False
ORD_003559,2025-01-27T06:27:33,CUST_00053,REST_0115,B,delivered,29.7,Belo Horizonte,returning,Mar e Terra 9,Pizza,Brasília,DEL_003558,DASH_0091,2025-01-27T06:32:27,2025-01-27T06:40:28,2025-01-27T06:52:19,25.7,2025-01-27T06:27:33,2025-01-27T06:29:30,2025-01-27T06:32:27,2025-01-27T06:37:26,2025-01-27T06:40:28,2025-01-27T06:49:34,2025-01-27T06:52:19,False,False,False,False
ORD_003560,2025-01-27T06:47:26,CUST_01898,REST_0006,B,delivered,49.83,Brasília,new,Cantina do Chef 48,Burger,Curitiba,DEL_003559,DASH_0357,2025-01-27T06:54:00,2025-01-27T07:04:22,2025-01-27T07:20:06,33.6,2025-01-27T06:47:26,2025-01-27T06:49:51,2025-01-27T06:54:00,2025-01-27T07:00:24,2025-01-27T07:04:22,2025-01-27T07:16:15,2025-01-27T07:20:06,False,False,False,False
ORD_003561,2025-01-27T06:50:35,CUST_01532,REST_0054,B,delivered,35.36,São Paulo,returning,Casa Portuguesa 33,Mexican,Brasília,DEL_003560,DASH_0108,2025-01-27T06:56:03,2025-01-27T07:04:58,2025-01-27T07:18:29,28.8,2025-01-27T06:50:35,2025-01-27T06:52:52,2025-01-27T06:56:03,2025-01-27T07:01:48,2025-01-27T07:04:58,2025-01-27T07:15:12,2025-01-27T07:18:29,False,False,False,False
ORD_003562,2025-01-27T06:53:39,CUST_00090,REST_0092,B,delivered,26.36,Porto Alegre,returning,Cantina do Chef 35,Burger,São Paulo,DEL_003561,DASH_0180,2025-01-27T07:01:00,2025-01-27T07:11:58,2025-01-27T07:29:25,36.7,2025-01-27T06:53:39,2025-01-27T06:56:38,2025-01-27T07:01:00,2025-01-27T07:07:27,2025-01-27T07:11:58,2025-01-27T07:24:36,2025-01-27T07:29:25,False,False,False,False
ORD_003563,2025-01-27T07:11:43,CUST_00066,REST_0014,B,delivered,44.28,Rio de Janeiro,vip,Verde & Co 41,Japanese,Belo Horizonte,DEL_003562,DASH_0047,2025-01-27T07:16:35,2025-01-27T07:24:15,2025-01-27T07:35:58,24.9,2025-01-27T07:11:43,2025-01-27T07:13:56,2025-01-27T07:16:35,2025-01-27T07:21:21,2025-01-27T07:24:15,2025-01-27T07:33:06,2025-01-27T07:35:58,False,False,False,False
ORD_003564,2025-01-27T07:19:44,CUST_01061,REST_0129,A,delivered,26.55,Porto Alegre,vip,Spice Route 6,Pizza,Brasília,DEL_003563,DASH_0231,2025-01-27T07:27:13,2025-01-27T07:38:13,2025-01-27T07:55:30,37.1,2025-01-27T07:19:44,2025-01-27T07:22:45,2025-01-27T07:27:13,2025-01-27T07:33:35,2025-01-27T07:38:13,2025-01-27T07:51:03,2025-01-27T07:55:30,False,False,False,False
ORD_003565,2025-01-27T07:30:04,CUST_01914,REST_0095,B,delivered,24.81,Porto Alegre,returning,Bella Napoli 15,Healthy,Porto Alegre,DEL_003564,DASH_0434,2025-01-27T07:36:51,2025-01-27T07:46:39,2025-01-27T08:02:15,33.3,2025-01-27T07:30:04,2025-01-27T07:32:38,2025-01-27T07:36:51,2025-01-27T07:42:50,2025-01-27T07:46:39,2025-01-27T07:58:39,2025-01-27T08:02:15,False,False,False,False
ORD_003566,2025-01-27T07:38:23,CUST_01156,REST_0001,B,delivered,19.04,Curitiba,vip,Sabor & Arte 38,Brazilian,Brasília,DEL_003565,DASH_0397,2025-01-27T07:43:09,2025-01-27T07:50:26,2025-01-27T08:01:49,24.4,2025-01-27T07:38:23,2025-01-27T07:40:15,2025-01-27T07:43:09,2025-01-27T07:47:47,2025-01-27T07:50:26,2025-01-27T07:58:53,2025-01-27T08:01:49,False,False,False,False
ORD_003567,2025-01-27T07:56:40,CUST_00022,REST_0002,B,delivered,20.78,Belo Horizonte,returning,Doce Vida 22,Dessert,Brasília,DEL_003566,DASH_0101,2025-01-27T08:03:33,2025-01-27T08:13:28,2025-01-27T08:29:18,33.4,2025-01-27T07:56:40,2025-01-27T07:59:09,2025-01-27T08:03:33,2025-01-27T08:09:28,2025-01-27T08:13:28,2025-01-27T08:25:20,2025-01-27T08:29:18,False,False,False,False
ORD_003568,2025-01-27T07:57:36,CUST_01399,REST_0024,A,delivered,74.99,São Paulo,new,Verde & Co 44,Seafood,Belo Horizonte,DEL_003567,DASH_0069,2025-01-27T08:02:54,2025-01-27T08:10:54,2025-01-27T08:23:05,26.5,2025-01-27T07:57:36,2025-01-27T07:59:44,2025-01-27T08:02:54,2025-01-27T08:07:47,2025-01-27T08:10:54,2025-01-27T08:19:56,2025-01-27T08:23:05,False,False,False,False
ORD_003569,2025-01-27T07:58:47,CUST_00856,REST_0100,B,delivered,64.21,Brasília,vip,Burger Lab 48,Brazilian,Porto Alegre,DEL_003568,DASH_0212,2025-01-27T08:05:31,2025-01-27T08:14:51,2025-01-27T08:30:14,32.3,2025-01-27T07:58:47,2025-01-27T08:01:24,2025-01-27T08:05:31,2025-01-27T08:11:18,2025-01-27T08:14:51,2025-01-27T08:26:16,2025-01-27T08:30:14,False,False,False,False
ORD_003570,2025-01-27T08:11:57,CUST_01278,REST_0078,A,delivered,15.2,Porto Alegre,new,Verde & Co 33,Healthy,São Paulo,DEL_003569,DASH_0080,2025-01-27T08:20:41,2025-01-27T08:33:21,2025-01-27T08:52:34,42.1,2025-01-27T08:11:57,2025-01-27T08:15:13,2025-01-27T08:20:41,2025-01-27T08:27:45,2025-01-27T08:33:21,2025-01-27T08:47:25,2025-01-27T08:52:34,False,False,False,False
ORD_003571,2025-01-27T08:14:05,CUST_00701,REST_0073,B,delivered,71.62,Curitiba,vip,Nikkei House 42,Mexican,Rio de Janeiro,DEL_003570,DASH_0252,2025-01-27T08:21:15,2025-01-27T08:31:17,2025-01-27T08:47:12,34.4,2025-01-27T08:14:05,2025-01-27T08:16:37,2025-01-27T08:21:15,2025-01-27T08:27:03,2025-01-27T08:31:17,2025-01-27T08:43:26,2025-01-27T08:47:12,False,False,False,False
ORD_003572,2025-01-27T08:14:35,CUST_00017,REST_0085,A,delivered,68.15,Curitiba,returning,Burger Lab 2,Pizza,Curitiba,DEL_003571,DASH_0061,2025-01-27T08:21:02,2025-01-27T08:31:24,2025-01-27T08:47:08,33.7,2025-01-27T08:14:35,2025-01-27T08:17:25,2025-01-27T08:21:02,2025-01-27T08:27:42,2025-01-27T08:31:24,2025-01-27T08:43:08,2025-01-27T08:47:08,False,False,False,False
ORD_003573,2025-01-27T08:34:05,CUST_00037,REST_0075,A,delivered,50.12,Brasília,returning,Forno di Pietra 3,Dessert,Rio de Janeiro,DEL_003572,DASH_0328,2025-01-27T08:42:11,2025-01-27T08:53:42,2025-01-27T09:11:46,39.2,2025-01-27T08:34:05,2025-01-27T08:36:52,2025-01-27T08:42:11,2025-01-27T08:49:00,2025-01-27T08:53:42,2025-01-27T09:07:12,2025-01-27T09:11:46,False,False,False,False
ORD_003574,2025-01-27T08:36:14,CUST_01264,REST_0052,A,delivered,61.57,Porto Alegre,new,Forno di Pietra 1,Pizza,Curitiba,DEL_003573,DASH_0410,2025-01-27T08:43:44,2025-01-27T08:55:16,2025-01-27T09:13:51,38.6,2025-01-27T08:36:14,2025-01-27T08:39:12,2025-01-27T08:43:44,2025-01-27T08:51:05,2025-01-27T08:55:16,2025-01-27T09:09:06,2025-01-27T09:13:51,False,False,False,False
ORD_003575,2025-01-27T08:47:15,CUST_01271,REST_0002,A,delivered,28.06,Belo Horizonte,returning,Doce Vida 22,Dessert,Brasília,DEL_003574,DASH_0431,2025-01-27T08:54:44,2025-01-27T09:06:36,2025-01-27T09:24:51,38.8,2025-01-27T08:47:15,2025-01-27T08:50:10,2025-01-27T08:54:44,2025-01-27T09:01:42,2025-01-27T09:06:36,2025-01-27T09:20:03,2025-01-27T09:24:51,False,False,False,False
ORD_003576,2025-01-27T08:47:49,CUST_00645,REST_0005,A,delivered,63.05,Porto Alegre,new,Bella Napoli 5,Italian,Curitiba,DEL_003575,DASH_0053,2025-01-27T08:57:41,2025-01-27T09:11:51,2025-01-27T09:34:23,47.7,2025-01-27T08:47:49,2025-01-27T08:51:45,2025-01-27T08:57:41,2025-01-27T09:06:09,2025-01-27T09:11:51,2025-01-27T09:28:02,2025-01-27T09:34:23,False,False,False,False
ORD_003577,2025-01-27T08:55:51,CUST_00165,REST_0104,B,delivered,62.5,Belo Horizonte,new,Casa Portuguesa 48,Seafood,Rio de Janeiro,DEL_003576,DASH_0030,2025-01-27T09:01:42,2025-01-27T09:10:51,2025-01-27T09:25:02,30.1,2025-01-27T08:55:51,2025-01-27T08:58:08,2025-01-27T09:01:42,2025-01-27T09:07:28,2025-01-27T09:10:51,2025-01-27T09:21:21,2025-01-27T09:25:02,False,False,False,False
ORD_003578,2025-01-27T09:03:47,CUST_01546,REST_0112,A,delivered,84.61,Curitiba,returning,Spice Route 10,Japanese,São Paulo,DEL_003577,DASH_0331,2025-01-27T09:12:45,2025-01-27T09:26:00,2025-01-27T09:46:37,44.2,2025-01-27T09:03:47,2025-01-27T09:07:03,2025-01-27T09:12:45,2025-01-27T09:20:15,2025-01-27T09:26:00,2025-01-27T09:41:45,2025-01-27T09:46:37,False,False,False,False
ORD_003579,2025-01-27T09:08:30,CUST_00303,REST_0036,B,delivered,74.23,São Paulo,returning,Casa Portuguesa 10,Dessert,Rio de Janeiro,DEL_003578,DASH_0435,2025-01-27T09:15:03,2025-01-27T09:25:17,2025-01-27T09:41:38,34.2,2025-01-27T09:08:30,2025-01-27T09:11:10,2025-01-27T09:15:03,2025-01-27T09:21:12,2025-01-27T09:25:17,2025-01-27T09:37:32,2025-01-27T09:41:38,False,False,False,False
ORD_003580,2025-01-27T09:14:29,CUST_00377,REST_0037,A,delivered,73.12,Porto Alegre,returning,Verde & Co 7,Seafood,Belo Horizonte,DEL_003579,DASH_0273,2025-01-27T09:26:52,2025-01-27T09:44:42,2025-01-27T10:13:18,60.7,2025-01-27T09:14:29,2025-01-27T09:18:46,2025-01-27T09:26:52,2025-01-27T09:36:57,2025-01-27T09:44:42,2025-01-27T10:05:32,2025-01-27T10:13:18,False,False,False,False
ORD_003581,2025-01-27T09:14:30,CUST_00905,REST_0062,B,delivered,53.4,Belo Horizonte,returning,Doce Vida 24,Dessert,Porto Alegre,DEL_003580,DASH_0496,2025-01-27T09:21:04,2025-01-27T09:31:01,2025-01-27T09:46:18,32.7,2025-01-27T09:14:30,2025-01-27T09:17:07,2025-01-27T09:21:04,2025-01-27T09:26:44,2025-01-27T09:31:01,2025-01-27T09:42:16,2025-01-27T09:46:18,False,False,False,False
ORD_003582,2025-01-27T09:23:34,CUST_01433,REST_0097,B,delivered,69.95,Rio de Janeiro,returning,Doce Vida 18,Pizza,Belo Horizonte,DEL_003581,DASH_0056,2025-01-27T09:27:08,2025-01-27T09:32:15,2025-01-27T09:40:16,17.3,2025-01-27T09:23:34,2025-01-27T09:25:06,2025-01-27T09:27:08,2025-01-27T09:30:08,2025-01-27T09:32:15,2025-01-27T09:38:18,2025-01-27T09:40:16,False,False,False,False
ORD_003583,2025-01-27T09:31:21,CUST_01991,REST_0090,A,delivered,32.9,Curitiba,returning,Street Eats 25,Burger,São Paulo,DEL_003582,DASH_0395,2025-01-27T09:41:31,2025-01-27T09:57:43,2025-01-27T10:22:44,53.5,2025-01-27T09:31:21,2025-01-27T09:35:29,2025-01-27T09:41:31,2025-01-27T09:51:16,2025-01-27T09:57:43,2025-01-27T10:17:04,2025-01-27T10:22:44,False,False,False,False
ORD_003584,2025-01-27T09:40:52,CUST_01251,REST_0084,B,delivered,76.48,Rio de Janeiro,returning,Tokyo Garden 9,Japanese,Rio de Janeiro,DEL_003583,DASH_0346,2025-01-27T09:48:04,2025-01-27T09:59:27,2025-01-27T10:16:31,36.5,2025-01-27T09:40:52,2025-01-27T09:43:28,2025-01-27T09:48:04,2025-01-27T09:54:39,2025-01-27T09:59:27,2025-01-27T10:12:14,2025-01-27T10:16:31,False,False,False,False
ORD_003585,2025-01-27T09:50:17,CUST_01921,REST_0006,B,delivered,16.87,Belo Horizonte,vip,Cantina do Chef 48,Burger,Curitiba,DEL_003584,DASH_0395,2025-01-27T09:55:01,2025-01-27T10:02:23,2025-01-27T10:13:52,24.3,2025-01-27T09:50:17,2025-01-27T09:52:26,2025-01-27T09:55:01,2025-01-27T09:59:41,2025-01-27T10:02:23,2025-01-27T10:11:07,2025-01-27T10:13:52,False,False,False,False
ORD_003586,2025-01-27T09:52:39,CUST_01305,REST_0065,B,delivered,72.65,Curitiba,returning,Mar e Terra 32,Burger,Brasília,DEL_003585,DASH_0383,2025-01-27T10:00:10,2025-01-27T10:10:38,2025-01-27T10:27:37,36.3,2025-01-27T09:52:39,2025-01-27T09:55:48,2025-01-27T10:00:10,2025-01-27T10:06:29,2025-01-27T10:10:38,2025-01-27T10:23:25,2025-01-27T10:27:37,False,False,False,False
ORD_003587,2025-01-27T09:53:58,CUST_01696,REST_0113,A,delivered,31.02,Porto Alegre,new,Spice Route 15,Japanese,Belo Horizonte,DEL_003586,DASH_0299,2025-01-27T10:00:50,2025-01-27T10:10:33,2025-01-27T10:25:59,33.0,2025-01-27T09:53:58,2025-01-27T09:56:21,2025-01-27T10:00:50,2025-01-27T10:06:24,2025-01-27T10:10:33,2025-01-27T10:21:42,2025-01-27T10:25:59,False,False,False,False
ORD_003588,2025-01-27T09:59:46,CUST_00352,REST_0089,A,delivered,26.86,São Paulo,vip,Spice Route 8,Dessert,Curitiba,DEL_003587,DASH_0033,2025-01-27T10:10:19,2025-01-27T10:25:18,2025-01-27T10:48:54,50.9,2025-01-27T09:59:46,2025-01-27T10:04:00,2025-01-27T10:10:19,2025-01-27T10:18:58,2025-01-27T10:25:18,2025-01-27T10:43:02,2025-01-27T10:48:54,False,False,False,False
ORD_003589,2025-01-27T10:10:20,CUST_00113,REST_0122,B,delivered,61.23,Curitiba,returning,Sabor & Arte 32,Chinese,Belo Horizonte,DEL_003588,DASH_0238,2025-01-27T10:17:02,2025-01-27T10:26:16,2025-01-27T10:42:05,32.5,2025-01-27T10:10:20,2025-01-27T10:13:13,2025-01-27T10:17:02,2025-01-27T10:22:28,2025-01-27T10:26:16,2025-01-27T10:37:45,2025-01-27T10:42:05,False,False,False,False
ORD_003590,2025-01-27T10:21:04,CUST_01339,REST_0105,A,delivered,45.76,Porto Alegre,returning,Bella Napoli 39,Mexican,Brasília,DEL_003589,DASH_0117,2025-01-27T10:26:09,2025-01-27T10:33:34,2025-01-27T10:45:33,25.3,2025-01-27T10:21:04,2025-01-27T10:23:07,2025-01-27T10:26:09,2025-01-27T10:30:52,2025-01-27T10:33:34,2025-01-27T10:42:23,2025-01-27T10:45:33,False,False,False,False
ORD_003591,2025-01-27T10:28:08,CUST_01951,REST_0135,B,delivered,48.06,Brasília,new,Doce Vida 29,Mexican,Belo Horizonte,DEL_003590,DASH_0322,2025-01-27T10:34:53,2025-01-27T10:45:53,2025-01-27T11:02:09,35.4,2025-01-27T10:28:08,2025-01-27T10:31:16,2025-01-27T10:34:53,2025-01-27T10:41:53,2025-01-27T10:45:53,2025-01-27T10:57:54,2025-01-27T11:02:09,False,False,False,False
ORD_003592,2025-01-27T10:53:18,CUST_01474,REST_0086,A,delivered,72.83,Rio de Janeiro,returning,Sabor & Arte 5,Burger,São Paulo,DEL_003591,DASH_0345,2025-01-27T11:02:30,2025-01-27T11:15:37,2025-01-27T11:36:13,44.3,2025-01-27T10:53:18,2025-01-27T10:56:56,2025-01-27T11:02:30,2025-01-27T11:10:03,2025-01-27T11:15:37,2025-01-27T11:30:31,2025-01-27T11:36:13,False,False,False,False
ORD_003593,2025-01-27T10:54:24,CUST_00687,REST_0086,B,delivered,11.48,Belo Horizonte,returning,Sabor & Arte 5,Burger,São Paulo,DEL_003592,DASH_0035,2025-01-27T11:01:42,2025-01-27T11:13:14,2025-01-27T11:30:55,37.3,2025-01-27T10:54:24,2025-01-27T10:57:06,2025-01-27T11:01:42,2025-01-27T11:08:41,2025-01-27T11:13:14,2025-01-27T11:25:47,2025-01-27T11:30:55,False,False,False,False
ORD_003594,2025-01-27T10:55:54,CUST_00979,REST_0084,A,delivered,68.63,Belo Horizonte,returning,Tokyo Garden 9,Japanese,Rio de Janeiro,DEL_003593,DASH_0094,2025-01-27T11:04:14,2025-01-27T11:16:50,2025-01-27T11:37:23,42.5,2025-01-27T10:55:54,2025-01-27T10:59:15,2025-01-27T11:04:14,2025-01-27T11:12:23,2025-01-27T11:16:50,2025-01-27T11:32:23,2025-01-27T11:37:23,False,False,False,False
ORD_003595,2025-01-27T11:09:24,CUST_00225,REST_0040,A,cancelled,52.65,Porto Alegre,new,Mar e Terra 33,Seafood,Curitiba,DEL_003594,DASH_0379,,,,,2025-01-27T11:09:24,2025-01-27T11:10:09,,,,,,False,False,False,False
ORD_003596,2025-01-27T11:21:51,CUST_00681,REST_0066,B,delivered,26.7,Porto Alegre,returning,Mar e Terra 28,Italian,São Paulo,DEL_003595,DASH_0260,2025-01-27T11:29:15,2025-01-27T11:40:03,2025-01-27T11:56:32,36.0,2025-01-27T11:21:51,2025-01-27T11:24:58,2025-01-27T11:29:15,2025-01-27T11:35:49,2025-01-27T11:40:03,2025-01-27T11:52:45,2025-01-27T11:56:32,False,False,False,False
